CODE_PCT,NOM_COMMERCIAL,PRIX_PUBLIC,TARIF_REFERENCE,CATEGORIE,DCI,AP
570117,STALORAL P 5 GRAMINEES Coffret Entretien 300 IR Bt 1,153.156,137.619,E,POLLENS GRAMINEES -5 GRAMINEES,O
570120,STALORAL P OLIVIER Coffret Traitement (10/100/300 IR) Bt 3,179.793,179.793,E,POLLENS ARBRES ET ARBUSTES - OLIVIER,O
570121,STALORAL P OLIVIER Coffret Entretien 300 IR Bt 1,153.156,137.619,E,POLLENS ARBRES ET ARBUSTES - OLIVIER,O
102492,PMS-BACLOFEN 10 mg Comp Fl 100,6.049,6,I,BACLOFENE,N
300946,CORTIS 250 µG Aerosol Fl 200 doses,18.375,12.8,E,BECLOMETASONE,N
103325,PHYSIOTENS Comp Pell 0.4mg Bt30,33.228,29.94,E,MOXONIDINE,N
300969,ASTRADOL Gelule 50mg Bt 30,9.475,9.45,E,TRAMADOL,N
300968,ATARAX Comp Pell Sec 25mg Bt 30,6.495,6.48,I,HYDROXYZINE,N
100833,MIKOSTAT 100000 UI/ML Susp Buv Fl 30ml + Compte goutte,6.85,6.84,I,NYSTATINE,N
300974,KETOFEN  Gelule 100mg Bt 15,6.774,6.225,E,KETOPROFENE,N
300977,PREVENSYL Gelule 2.5mg Bt 30,19.515,19.5,E,RAMIPRIL,N
300978,PREVENSYL Gelule 5mg Bt 30,23.87,17.91,E,RAMIPRIL,N
300979,PREVENSYL Gelule 10mg Bt30,29.64,24.81,E,RAMIPRIL,N
300975,SUPRASONE Pde Der 0.05 % Tb 15,4.21,2.895,E,BETAMETHASONE,N
103271,LIPOSIC 0.2 % Gel Oph Tbe 10,4.884,4.88,E,CARBOMERE,N
103259,LUVERIS 75 UI P.P.P.Inj Bt 1 + S,41.429,41.429,E,LUTROPINE ALFA,O
300999,DERMOSONE 0.05 % Lotion Fl 30ml,1.815,1.8,E,BETAMETHASONE,N
300985,PAREXAT 20 mg Comp Bt 30,25.135,20.04,E,PAROXETINE,N
300956,CONVERTAL 25 mg Comp Sec Bt 30,6.985,4.98,E,CAPTOPRIL,N
300958,HYPRIL Comp Sec 20mg/12.5MG Bt 28,18.365,16.632,E,ENALAPRIL + HYDROCHLOROTHIAZIDE,N
309605,BI-SPIROGYL  Comp Pell 1.5 MUI/250MG  Bt 20,10.89,10.68,E,METRONIDAZOLE+SPIRAMYCINE,N
300954,FOSALEN Comp 70 mg Bt 4,47.6,47.6,E,ALENDRONATE ANHYDRE,O
300955,ORAMINE 1MG/ML Srp Fl 60 ml,6.14,3.6,E,LORATADINE,N
300953,ECLARAN 5 % Gel Der Tbe 45 gr,2.89,2.88,I,PEROXYDE DE BENZOYLE,N
103321,CALCIUM SANDOZ Pdre /Sol Buv Sachet 500mg Bt 30,7.849,7.83,E,GLUCONOLACTATE + CARBONATE DE CALCIUM,N
103255,XYZALL Comp Pell 5mg Bt 14,12.215,5.222,E,LEVOCETIRIZINE,N
300966,CARDOMINE Comp Sec 2mg Bt 30,5.51,3.99,E,MOLSIDOMINE,N
300967,CARDOMINE Comp Sec 4mg Bt 30,7.71,7.65,E,MOLSIDOMINE,N
300964,CLARID Comp Pell 250mg Bt 14,16.54,13.286,E,CLARITHROMYCINE,N
300965,MIZOLEN Comp Pell à liberation modifiée 10mg Bt 14,7.295,7.294,E,MIZOLASTINE,N
300961,FENDOL Comp Pell Sec 500mg Bt 20,5.315,5.3,E,ACIDE MEFENAMIQUE,N
300962,AMUCHINA Sol Ext 5% Fl 500ml,4.1,3.5,I,HYPOCHLORITE DE SODIUM,N
309060,ORADEXAN FORT 8MG Sol Inj Bt 1,1.26,1.25,E,DEXAMETHASONE,N
300950,DEPAKINE Comp Gastro resis 200mg Fl 20,5.335,5.32,V,ACIDE VALPROIQUE,N
300984,ROXIMAX 150 mg Comp Pell Sec Bt 12,9.94,8.82,E,ROXITHROMYCINE,N
309071,ZECLAR Comp Pell 250mg Bt 14,18.96,13.286,E,CLARITHROMYCINE,N
300986,AMOXICILLINE WINTHROP 500mg Gelule Bt 12,3.845,2.964,E,AMOXICILLINE,N
300987,GLIMEPIRIDE WINTHROP Comp 1mg Bt 30,6.47,4.2,E,GLIMEPIRIDE,N
300988,GLIMEPIRIDE WINTHROP 2mg Comp Bt 30,10.62,6.96,E,GLIMEPIRIDE,N
300989,GLIMEPIRIDE WINTHROP Comp 3mg Bt 30,12.355,8.37,E,GLIMEPIRIDE,N
300990,GLIMEPIRIDE WINTHROP Comp 4mg Bt 30,14.75,9.75,E,GLIMEPIRIDE,N
300996,RAMIPRIL WINTHROP Comp Sec 2.5mg Bt 28,19.01,18.2,E,RAMIPRIL,N
300991,RAMIPRIL WINTHROP Comp Sec 5mg Bt 28,22.98,16.716,E,RAMIPRIL,N
300997,RAMIPRIL WINTHROP Comp Sec 10mg Bt 28,28.53,23.156,E,RAMIPRIL,N
300992,MOLSIDOMINE WINTHROP Comp Sec 2mg Bt 30,4.475,3.99,E,MOLSIDOMINE,N
300993,MOLSIDOMINE WINTHROP Comp Sec 4mg Bt 30,8.49,7.65,E,MOLSIDOMINE,N
300982,SPASMED Sol Inj Bt 6 (4ml),7.97,7.968,I,PHLOROGLUCINOL+TRIMETHYLPHLOROGLUCINOL,N
300998,DIABENORM Comp Sec 80mg Bt 20,3.685,3.16,E,GLICLAZIDE,N
301000,DIABENORM Comp Sec 80mg Bt 60,9.5,9.48,E,GLICLAZIDE,N
103324,PANTESTONE Capsule 40mg Fl 60,42.298,42.24,E,TESTOSTERONE,N
301002,PROFENID IM 100mg/2ml Sol Inj Bt 2,3.81,2.366,E,KETOPROFENE,N
103301,MIFLONIDE  200 µg Pdre .Inh Bucc  Gelule Bt 60,19.345,13.5,E,BUDESONIDE,N
103302,MIFLONIDE 400 µg Pdre .Inh Bucc  Gelule Bt 60,31.955,22.8,E,BUDESONIDE,N
103333,MADOPAR Comp Quadrisecable 250mg Bt 100,76.092,76,E,BENSERAZIDE+LEVODOPA,N
103328,LAROXYL Gtte Buv  40mg/ml  Fl  20ml,3.531,3.52,E,AMITRIPTYLINE,N
103095,DIAZEPAM  Comp 5mg  Bt 50,3.89,3.85,I,DIAZEPAM,N
301017,GLUCOPHAGE 1000mg  Comp Pell  Bt 60,11.4,6.06,E,METFORMINE,N
301012,HISTADINE 0.1% Sirop Fl 60ml,3.6,3.6,E,LORATADINE,N
301009,DEBRICOL 74.4mg Gra/sus Buv  Sachet  Bt 30,9.065,8.46,I,TRIMEBUTINE,N
301016,REDULIP 40mg  Comp Pell Sec  Bt 30,32.49,19.05,E,SIMVASTATINE,N
301015,LEVOFLOXACINE 500 mg Comp Pell Sec Bt 5,24.595,14.52,E,LEVOFLOXACINE,N
301014,FER PLUS Sol Buv Fl 250ml +mesurette,16.6,16.5,E,FER3+POLYMALTOSE COMPLEXE,N
109708,CETROTIDE  Pdre P Inj 0.25mg  Bt 1 +ser 1ml,55.395,55.395,E,CETRORELIX,O
301020,AUGMENTIN Nou  100mg/12.5mg Pdre /Sus Or Fl 30ml,9.64,4.38,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301019,MYOLAX Comp 4mg  Bt 12,6.38,4.752,I,THIOCOLCHICOSIDE,N
309056,CLOPIX Comp Pell 75mg  Bt 30,36.52,29.34,E,CLOPIDOGREL,O
301018,LAMISIL Comp Sec 250mg  Bt 14,30.29,21.728,E,TERBINAFINE,N
301021,ROXITHROMYCINE  WINTHROP  Comp Pel 150mg Bt 12,10.295,8.82,E,ROXITHROMYCINE,N
301023,CORTINASE 64µg/dose Sus nasale  Fl 120,17.48,14.16,E,BUDESONIDE,N
301024,FLUDERM 0.005 %Pde Der Tbe 30,5.42,5.4,E,FLUTICASONE,N
301025,GINGO 7 -4% Sol Buv F 30ml,5.745,5.73,I,GINKGO BILOBA,N
301026,RAPRIL Comp Sec 5mg Bt 30,23.555,17.91,E,RAMIPRIL,N
301027,RAPRIL Comp Sec 10mg Bt 30,29.255,24.81,E,RAMIPRIL,N
301028,VOLTARENE Comp Gastroresis 25mg Bt 30,3.95,2.82,E,DICLOFENAC,N
301029,VOLTARENE Comp Gastroresis 50mg Bt 30,6.92,5.1,E,DICLOFENAC,N
301039,LEVOCINE Comp Pell 500mg B 10,39.76,29.04,E,LEVOFLOXACINE,N
301048,ACTOPRIL Comp Sec 25mg  Bt 60,13.19,9.96,E,CAPTOPRIL,N
301047,ANSEMID  Comp Sec 40mg Bt 30,2.93,2.91,E,FUROSEMIDE,N
301044,INIPRAZOL Gelule 15mg Fl 8,7.645,5.04,E,LANSOPRAZOLE,N
301045,INIPRAZOL Gelule 30mg Fl 14,19.345,12.138,E,LANSOPRAZOLE,N
301046,ORAMINE Comp 10mg Bt 20,9.53,5.62,E,LORATADINE,N
301041,RHUTA Supp  100mg Bt 10,6.06,3.25,E,KETOPROFENE,N
301038,TENDINYL Gelule 25mg Bt 30,3.73,3.72,E,INDOMETACINE,N
301042,TENDINYL Supp 50mg Bt10,2.435,1.68,E,INDOMETACINE,N
301043,TENDINYL Supp 100mg Bt 10,4.18,3.17,E,INDOMETACINE,N
301040,BISTERYL Sol Ext Fl 250ml,3.49,1.75,I,CHLORHEXIDINE+BENZALKONIUM,N
301032,BISTERYL Sol Ext Fl 1000ml,7.27,7,I,CHLORHEXIDINE+BENZALKONIUM,N
103366,CARDILOL Comp 25mg  Fl 30,23.216,18.87,E,CARVEDILOL,N
103400,FOSTER  Sol Inh 100/6µG Fl 120 doses,48.702,48.6,E,FORMOTEROL + BECLOMETASONE,N
502105,DUROGESIC 50 mcg/H (804mg/21cm2)  Bt 5,133.983,133.98,E,FENTANYL,N
502107,DUROGESIC 100 mcg/H  (16.8mg/42cm2)   Bt 5,228.223,228.22,E,FENTANYL,N
306037,DOLIPRANE Sachet Enf. Bt 12,1.15,1.14,E,PARACETAMOL,N
306014,DOLIPRANE Ad. 500mg Pdre/Sol or. Sach. Bt 12,4.275,3.204,E,PARACETAMOL,N
300246,ASPEGIC Pdre/Sol Or 100mg Sach Bt 20,1.695,1.68,E,ACETYLSALICYLATE DE LYSINE,N
304102,ASPEGIC Pdre/Sol Or 250mg Sach Bt 20,2.25,2.24,E,ACETYLSALICYLATE DE LYSINE,N
304025,ASPEGIC Pdre/Sol Or 500mg Sach Bt 20,2.75,2.74,E,ACETYLSALICYLATE DE LYSINE,N
307595,HYPOTEN Comp 100mg Bt 30,13.89,10.08,E,ATENOLOL,N
307596,HYPOTEN Comp 50mg Bt 30,7.595,5.01,E,ATENOLOL,N
300106,TENORMINE Comp sec 100mg Bt 28,13.15,9.408,E,ATENOLOL,N
300582,METHYLDOPA TERIAK  Comp 250mg Bt 30,3.56,3.54,E,METHYLDOPA,N
309963,ROXAM Sachet  20mg Bt 8,6.085,6.08,E,PIROXICAM,N
502104,DUROGESIC 25 mcg/h (402mg/10.5cm)  Bt 5,76.556,76.555,E,FENTANYL,N
300238,AMLOR Comp 5mg Bt 30,26.05,8.4,E,AMLODIPINE,N
309812,DOPANORE Comp 250mg Bt 30,7.29,3.54,E,METHYLDOPA,N
300234,LOPRIL  Comp 25mg Bt 30,13.095,4.98,E,CAPTOPRIL,N
300230,TENSOPRIL Comp 50mg Bt 30,15.78,8.76,E,CAPTOPRIL,N
300229,TENSOPRIL Comp 25mg Bt 30,10.11,4.98,E,CAPTOPRIL,N
300235,LOPRIL  Comp 50mg Bt 30,23.29,8.76,E,CAPTOPRIL,N
309874,CAPOCARD Comp 25mg Bt 30,8.23,4.98,E,CAPTOPRIL,N
309875,CAPOCARD Comp 50mg Bt 30,14.395,8.76,E,CAPTOPRIL,N
102683,ICAZ Gélule Ret 2.5mg Bt 30,15.506,15.48,E,ISRADIPINE,N
102684,ICAZ Gélule Ret 5mg Bt 30,29.042,29.04,E,ISRADIPINE,N
306609,TILDIEM Comp 60mg Bt 30,7.025,7.02,E,DILTIAZEM,N
106713,BI TILDIEM Comp LP 90mg Bt 28,13.441,13.44,E,DILTIAZEM,N
309810,ANGIOTEC Comp 5mg Bt 30,7.6,5.22,E,ENALAPRIL,N
300084,CAPRIL Comp 25mg Bt 30,10.17,4.98,E,CAPTOPRIL,N
300085,CAPRIL Comp 50mg Bt 30,18.65,8.76,E,CAPTOPRIL,N
309811,ANGIOTEC Comp 20mg Bt 30,17.525,13.56,E,ENALAPRIL,N
100027,TRITAZIDE 5MG/25MG  Comp Bt 28,43.785,18.62,E,RAMIPRIL+HYDROCHLOROTHIZIDE,N
308076,ADALATE RETARD Comp 20mg Bt 20,8.125,7.24,E,NIFEDIPINE,N
300483,AMLOR Comp  5mg Bt 15,12.74,4.2,E,AMLODIPINE,N
300484,AMLODIS Comp 5mg Bt 30,15.785,8.4,E,AMLODIPINE,N
102661,IPERTEN Comp 20mg Bt 28,18.181,18.172,E,MANIDIPINE,N
107895,MONO-TILDIEM Gélule LP 200mg Bt 28,31.59,14.644,E,DILTIAZEM,N
309929,LOWRAC Gélule 5mg Bt 30,14.75,8.4,E,AMLODIPINE,N
300517,CORDARONE Comp 200mg Bt 20,10.23,5.14,E,AMIODARONE,N
100371,RYTHMODAN LP Comp enr sec 250mg Bt 20,6.406,6.4,E,DISOPYRAMIDE PHOSPHATE,N
104122,SEDACORON Amp inj 150mg/3ml  Bt 5,3.512,3.51,E,AMIODARONE,N
100370,RYTHMODAN Géule 100mg Bt40,4.32,4.32,E,DISOPYRAMIDE PHOSPHATE,N
307257,CORACTEN Gélule LP 20mg Bt 30,10.865,10.86,E,NIFEDIPINE,N
300629,ZARTAN Comp sec 50mg Bt 30,26.665,19.92,E,LOSARTAN,N
300639,"HEPT-A-MYL Comp 187,8 mg Bt 20",3.355,3.34,I,HEPTAMINOL,N
300095,T 12/8 Gttes Buv Fl 20ml,2.58,2.58,I,HEPTAMINOL,N
100340,YOHIMBINE Comp 2mg Bt 50,2.52,2.5,I,YOHIMBINE CHLORHYDRATE,N
300408,"DERMOCORT Crème Derm 0,05% Tb 10gr",3.08,3.08,E,CLOBETASOL,N
306638,CORTEMA Pde 0.01% Tb 50gr,7.225,7.2,E,FLUOCINONIDE,N
103467,FORADIL 12µgr Gelule Bt 60+Inhalateur,61.175,31.98,E,FORMOTEROL,N
103496,ELLEACNELLE Comp Drag Bt 21,7.756,7.749,E,CYPROTERONE+ETHINYLESTRADIOL,N
106297,PROCARDIN 75mg Comp B/120,7.741,7.68,E,DIPYRIDAMOLE,N
306661,NEOCILONE Pde Derm Tb 10gr,2.75,2.75,E,TRIAMCINOLONE+NEOMYCINE,N
302646,SULFAGUANIDINE Comp 500mg Bt 20,2.04,2.04,I,SULFAGUANIDINE,N
307080,ERCEFURYL 4% Susp Buv Fl 90ml,5.62,3.69,I,NIFUROXAZIDE,N
306928,ERCEFURYL Gélule 200mg Bt 28,6.02,5.656,I,NIFUROXAZIDE,N
300150,NIFROXID Sol Buv Fl 90ml,4.625,3.69,I,NIFUROXAZIDE,N
307952,DIARYL 4% Susp Orale Fl 90ml,3.735,3.69,I,NIFUROXAZIDE,N
300149,NIFROXID Gélule 200mg Bt 20,4.04,4.04,I,NIFUROXAZIDE,N
300157,INTETRIX Gélule Bt 20,4.185,4.18,I,TILBROQUINOL+TILIQUINOL,N
101539,FUNGIZONE Susp Buv 100mg/ml Fl 40ml,5.19,5.16,I,AMPHOTERICINE B,N
300338,DICETEL Comp 100mg Bt 20,14.465,14.46,I,PINAVERIUM,N
300227,RIABAL Enf Sol Buv Fl 50ml,5.215,5.2,I,PRIFINIUM,N
300361,CONTRACIDE Susp Buv Fl 250ml,3.3,3.25,I,ALUMINIUM HYDROXYDE+MAGNESIUM TRISILICATE+DIMETICONE,N
300527,MOTILIUM Susp buv 1mg/ml Fl 200ml avec pipette,8.445,6.4,I,DOMPERIDONE,N
300097,"PRADIS FORT  0,4% Gttes Buv.Fl 30ml (EX MEPRAMIDE)",2.23,2.22,I,METOCLOPRAMIDE,N
300528,MOTILIUM Comp enr 10mg Bt 40,8.34,5.16,I,DOMPERIDONE,N
300526,DOPERAN Amp inj 10mg/2ml Bt 4,2.24,1.98,I,METOCLOPRAMIDE,N
305064,PRIMPERAN Amp inj 10mg/2ml Bt 4,2.695,1.98,I,METOCLOPRAMIDE,N
300080,PRADIS 5mg/5ml Sol Buv Fl 200ml (EX MEPRAMIDE),2.865,2.4,I,METOCLOPRAMIDE,N
300159,PRADIS  Suppo 10mg Bt 10 (ex MEPRAMIDE),2.16,2.16,I,METOCLOPRAMIDE,N
308146,DUSPATALIN Gélule 200mg Bt 16,7.57,7.568,I,MEBEVERINE,N
300648,NAUTAMINE Comp sec 90mg Bt 20,4.87,4.86,I,DIPHENHYDRAMINE,N
108521,METEOSPASMYL Caps 60mg Bt 20,5.131,5.12,I,ALVERINE CITRATE+SIMETICONE,N
300555,COLOSPASMYL Comp 100mg Bt 30,5.73,4.41,I,TRIMEBUTINE,N
300613,"DEBRIDAT Susp buv 4,8mg/ml Fl 250ml",3.995,3.75,I,TRIMEBUTINE,N
300391,DEBRIDAT Comp 100mg Bt 30,5.83,4.41,I,TRIMEBUTINE,N
300574,"DEBRICOL  Gran/ Susp buv 4,8 mg/ml Fl 100ml",2.08,1.5,I,TRIMEBUTINE,N
307781,IMODIUM Gélule 2 mg Bt 20,5.445,3.94,I,LOPERAMIDE,N
300398,DIARETYL Gélule 2mg Bt 20,3.94,3.94,I,LOPERAMIDE,N
102572,TIORFAN Gélule  100mg Bt 20,19.145,19.14,I,RACECADOTRIL,N
100248,TITANOREINE Suppo 300mg Bt 12,5.5,5.496,I,CARRAGHENATES+ZINC SULFATE,N
307777,GYNO PEVARYL 150mg Ovule Bt 3,8.025,6.258,I,ECONAZOLE,N
300341,FONGICIL 150mg Ovule B/3,6.26,6.258,I,ECONAZOLE,N
107873,MYCOHEAL VAGINAL Ovule  200mg Bt 7,4.513,4.508,I,MICONAZOLE,N
101549,MYCOHEAL VAGINAL Ovule  400mg Bt 3,4.343,4.341,I,MICONAZOLE,N
307823,ECOREX Ovule 150mg Bt 3,6.955,6.258,I,ECONAZOLE,N
101079,SALAZOPYRINE Comp enr 500mg Bt 100,10.269,10.2,E,SULFASALAZINE,N
300413,MESATEC Comp 500mg Gastro-résist. Bt 60,37.175,33.18,E,MESALAZINE,N
107423,PENTASA Suppo 1gr Bt 15,64.905,54.075,E,MESALAZINE,N
106909,PENTASA Comp sec 500mg Bt 100,120.75,100.6,E,MESALAZINE,N
101631,ATRICAN Caps molles 250mg Bt 8,5.632,5.632,I,TENONITROZOLE,N
300351,FASIGYNE Comp enrobé 500mg Bt 4,3.685,3.684,I,TINIDAZOLE,N
307824,VAGILEN Ovule 500mg Bt 10,3.44,3.31,I,METRONIDAZOLE,N
102716,TERGYNAN Comp Gyn. Bt 10,5.414,5.41,I,METRONIDAZOLE+NEOMYCINE+NYSTATINE,N
300255,PROTOGYL Ovule 500mg Bt 10,3.31,3.31,I,METRONIDAZOLE,N
101365,BETADINE Sol Gyn Fl 125ml,4.835,1.75,I,POLYVIDONE IODEE,N
100672,SALBUMOL Suppo 1mg Bt 12,2.352,2.352,E,SALBUTAMOL,N
100673,SALBUMOL Amp inj 0.5mg/ml Bt 6,2.278,2.274,E,SALBUTAMOL,N
100716,POLYGINAX Caps Gyn Bt 6,5.108,5.106,I,NEOMYCINE+NYSTATINE+POLYMYXINE B,N
107741,NEO HEALAR Suppo Bt 10,6.394,6.39,I,LIPINUS ALBUS+VATERIA INDICA+MENTHA PIPERITA,N
101633,ABUFENE Comp 400mg Bt 30,5.705,5.7,E,BETA-ALANINE,N
101081,PHARMATEX Ovules 18.9mg Bt 20,10.608,10.6,I,BENZALKONIUM CHLORURE,N
103892,DIANE 35 Comp 2mg/0.035mg Bt 21,9.9,7.749,E,CYPROTERONE+ETHINYLESTRADIOL,N
100639,FOLICUM 5mg Comp  Bt 20,4.636,4.62,E,ACIDE FOLIQUE,N
307523,FUMAFER  Comp 200mg Bt 100,3.825,3.8,E,FUMARATE DE FER,N
300067,FUMAFER Pdre Sol Or. 100mg Fl 50gr,2.405,2.4,E,FUMARATE DE FER,N
308356,FEFOL 150MG Gel  BT 30,6.64,6.63,E,FER+ACIDE FOLIQUE,N
307090,HICONCIL Sirop 500mg Fl 60ml,6.07,4.5,E,AMOXICILLINE,N
306034,CLAMOXYL Pdre Susp Buv 250mg Fl 60ml,5.96,2.64,E,AMOXICILLINE,N
306088,CLAMOXYL Sirop 125mg Fl 60ml,2.835,2.1,E,AMOXICILLINE,N
309821,OSPEN  Comp 1Mui Bt 12,4.36,4.248,E,PHENOXYMETHYLPENICILLINE,N
101909,ZINNAT Comp 125mg Bt 14,11.663,11.662,E,CEFUROXIME,N
300572,CEDROX Gélule 500mg Bt 12,7.51,6.204,E,CEFADROXIL,N
102490,ORACEFAL Comp 1000mg Bt 6,8.939,8.934,E,CEFADROXIL,N
300494,CEFAZOL IM IV 1gr Pdre P Prép inj Bt1+S/5ml,3.6,3.6,E,CEFAZOLINE,N
300571,CEDROX Sirop 500mg Fl 60ml,8.16,8.16,E,CEFADROXIL,N
300507,CEFAZOL Pdre inj 1gr IM Bt 1+1,3.89,3.6,E,CEFAZOLINE,N
306117,OXYTETRACYCLINE Comp enr 250mg Bt 20,2.755,2.74,E,OXYTETRACYCLINE,N
308005,METACYCLINE Comp 250mg Bt 20,2.325,2.32,E,TETRACYCLINE,N
300184,TETRADOX 100 mg Comp Bt 10 ( EX DOXAMICINE ),4.255,4.07,E,DOXYCYCLINE,N
300353,DOXY 200mg Comp B/10,8.15,6.86,E,DOXYCYCLINE,N
307539,MONOCLINE Comp 200mg Bt 10,8.905,6.86,E,DOXYCYCLINE,N
306064,VIBRA  Comp 200mg Bt 8,8.405,5.488,E,DOXYCYCLINE,N
306068,VIBRAMYCINE N Comp 100mg Bt 10,5.48,4.07,E,DOXYCYCLINE,N
300183,TETRADOX 200 mg Comp Bt 10 ( DOXAMYCINE ),6.865,6.86,E,DOXYCYCLINE,N
101910,ZINNAT Comp 250mg Bt 14,24.985,12.026,E,CEFUROXIME,N
306852,ERYTHROCINE Susp Buv 500mg/5ml Fl 60ml,4.823,4.8,E,ERYTHROMYCINE,N
308054,ERYTHRO Comp 500mg Bt 16,5.42,5.408,E,ERYTHROMYCINE,N
304172,ABBOTICINE Susp Or.200mg/5ml Fl 60ml,4.9,4.86,E,ERYTHROMYCINE,N
308126,BRONCHOCINE Comp Pell 4mg Bt 20,3.58,3.58,E,BROMHEXINE+TETRACYCLINE,N
309995,CIDOMYCINE  Amp inj 40mg/2ml Bt 5,5.37,5.37,E,GENTAMICINE,N
300142,GENTA 80  Amp inj 80mg Bt 5,9.655,8.76,E,GENTAMICINE,N
300141,GENTA 40  Amp inj 40mg Bt 5,6.075,5.37,E,GENTAMICINE,N
300140,GENTA 20 Amp inj 20mg Bt 5,5.745,5.395,E,GENTAMICINE,N
103249,NAABAK Collyre 4.9%Fl 10ml,12.351,12.35,E,ACIDE N-ACETYL-ASPARTYL-GLUTAMIQUE,N
309996,CIDOMYCINE  Amp inj 80mg/2ml Bt 5,8.76,8.76,E,GENTAMICINE,N
300601,GENTA  Amp inj 160mg/2ml Bt 1,4.245,3.13,E,GENTAMICINE,N
309994,CIDOMYCINE  Amp inj 20mg/2ml Bt 5,5.395,5.395,E,GENTAMICINE,N
300352,DOXY  Comp 100mg  Bt 20,8.15,8.14,E,DOXYCYCLINE,N
308185,SPIRA Comp 3MUI  Bt 10,8.28,7.71,E,SPIRAMYCINE,N
308139,"SPIRA Comp Pell 1,5Mui Bt 16",7.14,7.136,E,SPIRAMYCINE,N
306136,ROVAMYCINE Comp 750000 UI Bt 20,3.955,3.94,E,SPIRAMYCINE,N
103704,NETROMICINE Amp Inj 100mg 1ml Bt 1,5.79,5.79,E,NETILMICINE SULFATE,N
308053,ERYTHRO 250 Comp Bt 20,5.205,5.2,E,ERYTHROMYCINE,N
306095,ORACILLINE COMP 1MUI BT 12,4.255,4.248,E,PHENOXYMETHYLPENICILLINE,N
309820,OSPEN Sirop 400000UI Fl 60ml,3.95,3.9,E,PHENOXYMETHYLPENICILLINE,N
307294,FLOXAPEN Pdre/Susp Or. 250mg Fl 60ml,6.47,6.42,E,FLUCLOXACILLINE,N
306956,FLOXAPEN Gélule 500mg Bt 12,8.55,5.544,E,FLUCLOXACILLINE,N
306035,CLAMOXYL 500mg/5ml Pdre/Susp Or  Fl 60ml,10.34,4.5,E,AMOXICILLINE,N
300495,AMPICIL Pdre inj 1gr Bt1+1,2.4,2.4,E,AMPICILLINE,N
300496,"AMPICIL 0,5gr Pdre P Prép inj Bt1+S/5ml",1.41,1.41,E,AMPICILLINE,N
300394,OXACIL IM IV 1gr Pdre P Prép inj Bt 1+S/5ml,2.82,2.82,E,OXACILLINE,N
300498,AMOXIL 0.5gr Pdre P Prép inj Bt1+S/5ml,2.56,1.55,E,AMOXICILLINE,N
300497,AMOXIL Pdre inj 1gr Bt 1+1,3.255,3.255,E,AMOXICILLINE,N
300243,PENAMOX  Pdre susp buv 500mg Fl 100ml,8.595,7.5,E,AMOXICILLINE,N
300562,PENAMOX Sirop 250mg Fl 100ml,5.205,4.4,E,AMOXICILLINE,N
300568,PENAMOX Gélule 500mg Bt 24,8.475,5.928,E,AMOXICILLINE,N
300224,CLAMOXYL dispersible 1gr Comp soluble  B/ 12,13.805,5.7,E,AMOXICILLINE,N
309822,SAIFOXYL Glé/Susp Or 250mg Fl 60ml,3.445,2.64,E,AMOXICILLINE,N
300503,VAAMOX Pdre inj IV 1gr Bt 1,7.17,7.17,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
300597,AUGMENTIN Enf. 100 mgr/12.5mg/ml Pdre P Susp Or   Fl 60ml,16.555,8.76,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
300565,VAAMOX IV Enf et Nour 500mg/50mg Pdre P Prép inj B/1,3.7,3.7,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
309958,CLAVOR Comp 500mg/125mg  Bt 12,10.125,10.116,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
300895,AUGMENTIN Pdre Susp Buv 250mg Fl 60ml,9.548,9.54,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
309944,SAIFOXYL Comp 500mg Bt 24,5.935,5.928,E,AMOXICILLINE,N
309824,SAIFOXYL Pdre/Susp Or 500mg Fl 60ml,6.905,4.5,E,AMOXICILLINE,N
309823,SAIFOXYL Comp 500mg Bt 12,4.43,2.964,E,AMOXICILLINE,N
306030,CLAMOXYL 500mg  Gélule Bt 12,7.92,2.964,E,AMOXICILLINE,N
103261,RELPAX Comp Enr 40mg Bt 2,17.087,17.086,E,ELETRIPTAN,N
307091,HICONCIL Sirop 250mg Fl 60ml,2.67,2.64,E,AMOXICILLINE,N
300570,CEDROX Sirop 250mg 5ml Fl 60ml,4.74,4.74,E,CEFADROXIL,N
309942,SAIFORAL Gélule 500mg Bt 24,12.76,12.408,E,CEFADROXIL,N
309846,SAIFORAL Gélule 500mg Bt 12,7.185,6.204,E,CEFADROXIL,N
309827,SAIFORAL  Pdre susp Or 250mg Fl 60ml,6.12,4.74,E,CEFADROXIL,N
309845,SAIFORAL  Pdre Susp Buv 500mg/5ml  Fl 60ml,8.755,8.16,E,CEFADROXIL,N
300382,ORACEFAL Gélule 500mg Bt 12,8.785,6.204,E,CEFADROXIL,N
300399,CEFOTIM IM IV 1gr Pdre P Prép inj Bt1+S/4ml,12.43,11.87,E,CEFOTAXIME,N
300521,CEFOTIM Pdre inj 1gr IM Bt 1+1,11.87,11.87,E,CEFOTAXIME,N
300505,"CEFOTIM IM IV  Pdre inj 0,5gr Bt 1+ 1",6.84,6.84,E,CEFOTAXIME,N
